date,close,bh_equity,flagship_equity,flagship_position,bh_drawdown,flagship_drawdown
2018-10-24,165.3400,3.236532,4.978989,1,-0.114598,-0.114598
2018-10-25,171.0600,3.348501,5.151239,1,-0.083967,-0.083967
2018-10-26,166.6600,3.262371,5.018739,1,-0.107529,-0.107529
2018-10-29,163.2300,3.195229,4.915449,1,-0.125897,-0.125897
2018-10-30,165.9200,3.247886,4.996455,1,-0.111492,-0.111492
2018-10-31,169.8200,3.324228,5.113898,1,-0.090607,-0.090607
2018-11-01,172.0600,3.368076,5.181353,1,-0.078612,-0.078612
2018-11-02,169.3800,3.315615,5.100648,1,-0.092963,-0.092963
2018-11-05,168.9600,3.307394,5.088001,1,-0.095213,-0.095213
2018-11-06,170.2400,3.332450,5.126546,1,-0.088358,-0.088358
2018-11-07,175.5800,3.436980,5.287353,1,-0.059762,-0.059762
2018-11-08,174.4600,3.415056,5.253626,1,-0.065760,-0.065760
2018-11-09,171.5200,3.357506,5.165092,1,-0.081504,-0.081504
2018-11-12,166.3300,3.255911,5.008802,1,-0.109296,-0.109296
2018-11-13,166.4700,3.258652,5.013018,1,-0.108547,-0.108547
2018-11-14,165.2000,3.233792,4.974773,1,-0.115348,-0.115348
2018-11-15,168.0900,3.290363,5.061802,1,-0.099871,-0.099871
2018-11-16,167.5000,3.278814,5.044035,1,-0.103031,-0.103031
2018-11-19,162.0600,3.172326,4.880216,1,-0.132162,-0.132162
2018-11-20,159.1600,3.115559,4.792887,1,-0.147692,-0.147692
2018-11-21,160.3700,3.139244,4.829324,1,-0.141212,-0.141212
2018-11-23,159.2100,3.116537,4.794393,1,-0.147424,-0.147424
2018-11-26,162.8900,3.188573,4.905211,1,-0.127718,-0.127718
2018-11-27,163.4400,3.199340,4.921773,1,-0.124772,-0.124772
2018-11-28,168.7000,3.302304,5.080171,1,-0.096605,-0.096605
2018-11-29,168.1500,3.291538,5.063609,1,-0.099550,-0.099550
2018-11-30,169.3700,3.315419,5.100347,1,-0.093017,-0.093017
2018-12-03,172.3300,3.373361,5.189484,1,-0.077166,-0.077166
2018-12-04,165.7200,3.243971,5.187696,0,-0.112563,-0.077484
2018-12-06,166.8900,3.266873,5.188504,0,-0.106298,-0.077340
2018-12-07,161.3800,3.159015,5.189311,0,-0.135804,-0.077197
2018-12-10,163.0700,3.192097,5.190119,0,-0.126754,-0.077053
2018-12-11,163.6100,3.202667,5.190927,0,-0.123862,-0.076909
2018-12-12,165.0500,3.230855,5.191735,0,-0.116151,-0.076766
2018-12-13,165.1000,3.231834,5.192543,0,-0.115883,-0.076622
2018-12-14,161.0800,3.153143,5.193351,0,-0.137410,-0.076478
2018-12-17,157.4300,3.081694,5.194159,0,-0.156956,-0.076335
2018-12-18,158.4200,3.101073,5.194968,0,-0.151655,-0.076191
2018-12-19,154.5300,3.024926,5.195776,0,-0.172486,-0.076047
2018-12-20,152.2900,2.981078,5.196585,0,-0.184481,-0.075903
2018-12-21,147.5700,2.888684,5.197394,0,-0.209757,-0.075759
2018-12-24,143.5000,2.809014,5.198203,0,-0.231552,-0.075616
2018-12-26,152.4600,2.984406,5.199012,0,-0.183571,-0.075472
2018-12-27,153.0500,2.995955,5.199821,0,-0.180411,-0.075328
2018-12-28,152.9700,2.994389,5.200631,0,-0.180840,-0.075184
2018-12-31,154.2600,3.019641,5.201440,0,-0.173932,-0.075040
2019-01-02,154.8800,3.031778,5.202250,0,-0.170612,-0.074896
2019-01-03,149.8200,2.932728,5.203059,0,-0.197708,-0.074752
2019-01-04,156.2300,3.058204,5.203869,0,-0.163382,-0.074608
2019-01-07,158.0900,3.094613,5.204679,0,-0.153422,-0.074464
2019-01-08,159.5200,3.122606,5.205489,0,-0.145764,-0.074320
2019-01-09,160.8200,3.148053,5.206300,0,-0.138803,-0.074176
2019-01-10,161.2800,3.157058,5.207110,0,-0.136339,-0.074032
2019-01-11,160.6900,3.145508,5.207921,0,-0.139499,-0.073888
2019-01-14,159.2700,3.117712,5.208731,0,-0.147103,-0.073743
2019-01-15,162.3800,3.178590,5.209542,0,-0.130449,-0.073599
2019-01-16,162.3500,3.178003,5.210353,0,-0.130609,-0.073455
2019-01-17,163.6300,3.203059,5.211164,0,-0.123755,-0.073311
2019-01-18,165.2500,3.234770,5.211975,0,-0.115080,-0.073167
2019-01-22,161.9400,3.169977,5.212786,0,-0.132805,-0.073022
2019-01-23,162.1500,3.174088,5.213597,0,-0.131680,-0.072878
2019-01-24,163.2000,3.194642,5.214409,0,-0.126058,-0.072734
2019-01-25,165.1500,3.232813,5.215221,0,-0.115615,-0.072589
2019-01-28,163.1100,3.192880,5.216032,0,-0.126540,-0.072445
2019-01-29,161.5700,3.162734,5.216844,0,-0.134786,-0.072301
2019-01-30,165.6800,3.243188,5.217656,0,-0.112777,-0.072156
2019-01-31,168.1600,3.291734,5.218468,0,-0.099497,-0.072012
2019-02-01,167.4500,3.277835,5.219281,0,-0.103299,-0.071867
2019-02-04,169.5300,3.318551,5.220093,0,-0.092160,-0.071723
2019-02-05,171.0300,3.347914,5.220905,0,-0.084128,-0.071578
2019-02-06,170.5200,3.337931,5.221718,0,-0.086859,-0.071434
2019-02-07,168.2300,3.293104,5.222531,0,-0.099122,-0.071289
2019-02-08,168.5600,3.299564,5.223344,0,-0.097355,-0.071145
2019-02-11,168.4000,3.296432,5.224157,0,-0.098211,-0.071000
2019-02-12,170.8900,3.345173,5.224970,0,-0.084877,-0.070856
2019-02-13,171.0100,3.347522,5.225783,0,-0.084235,-0.070711
2019-02-14,171.2200,3.351633,5.226597,0,-0.083110,-0.070566
2019-02-15,171.9400,3.365727,5.227410,0,-0.079255,-0.070422
2019-02-19,172.2800,3.372383,5.228224,0,-0.077434,-0.070277
2019-02-20,172.2500,3.371795,5.229037,0,-0.077595,-0.070132
2019-02-21,171.6200,3.359463,5.229851,0,-0.080968,-0.069988
2019-02-22,172.8900,3.384323,5.230665,0,-0.074167,-0.069843
2019-02-25,173.5200,3.396656,5.231480,0,-0.070794,-0.069698
2019-02-26,173.7000,3.400179,5.232294,0,-0.069830,-0.069553
2019-02-27,173.5900,3.398026,5.233108,0,-0.070419,-0.069408
2019-02-28,173.1900,3.390196,5.233923,0,-0.072561,-0.069264
2019-03-01,174.3900,3.413686,5.234737,0,-0.066135,-0.069119
2019-03-04,174.4200,3.414273,5.235552,0,-0.065974,-0.068974
2019-03-05,174.5500,3.416818,5.236367,0,-0.065278,-0.068829
2019-03-06,173.5600,3.397439,5.237182,0,-0.070579,-0.068684
2019-03-07,171.4300,3.355744,5.237997,0,-0.081986,-0.068539
2019-03-08,171.1700,3.350654,5.238813,0,-0.083378,-0.068394
2019-03-11,174.7300,3.420341,5.239628,0,-0.064314,-0.068249
2019-03-12,175.6900,3.439133,5.240444,0,-0.059173,-0.068104
2019-03-13,177.0100,3.464972,5.241259,0,-0.052105,-0.067959
2019-03-14,176.7100,3.459100,5.242075,0,-0.053711,-0.067814
2019-03-15,178.3500,3.491203,5.242891,0,-0.044929,-0.067669
2019-03-18,178.4500,3.493160,5.243707,0,-0.044393,-0.067524
2019-03-19,179.0500,3.504906,5.244523,0,-0.041180,-0.067379
2019-03-20,179.7600,3.518804,5.245340,0,-0.037378,-0.067233
2019-03-21,182.5700,3.573810,5.246156,0,-0.022331,-0.067088
2019-03-22,178.5600,3.495314,5.246973,0,-0.043804,-0.066943
2019-03-25,178.2200,3.488658,5.247789,0,-0.045625,-0.066798
2019-03-26,179.0500,3.504906,5.248606,0,-0.041180,-0.066652
2019-03-27,177.9000,3.482394,5.249423,0,-0.047339,-0.066507
2019-03-28,178.3100,3.490420,5.250240,0,-0.045143,-0.066362
2019-03-29,179.6600,3.516846,5.251057,0,-0.037914,-0.066217
2019-04-01,182.0400,3.563435,5.251875,0,-0.025169,-0.066071
2019-04-02,182.7300,3.576942,5.252692,0,-0.021474,-0.065926
2019-04-03,183.7800,3.597495,5.280234,1,-0.015851,-0.061028
2019-04-04,183.7100,3.596125,5.278222,1,-0.016226,-0.061386
2019-04-05,184.6600,3.614721,5.305517,1,-0.011138,-0.056532
2019-04-08,185.1300,3.623922,5.319021,1,-0.008622,-0.054131
2019-04-09,184.4800,3.611198,5.300345,1,-0.012102,-0.057452
2019-04-10,185.4700,3.630577,5.328789,1,-0.006801,-0.052394
2019-04-11,185.0300,3.621964,5.316148,1,-0.009157,-0.054642
2019-04-12,185.8300,3.637624,5.339133,1,-0.004873,-0.050554
2019-04-15,185.8600,3.638211,5.339995,1,-0.004712,-0.050401
2019-04-16,186.5000,3.650739,5.358383,1,-0.001285,-0.047131
2019-04-17,187.1500,3.663463,5.377058,1,0.000000,-0.043810
2019-04-18,187.3900,3.668161,5.383953,1,0.000000,-0.042584
2019-04-22,187.9200,3.678536,5.399181,1,0.000000,-0.039876
2019-04-23,190.3100,3.725320,5.467849,1,0.000000,-0.027665
2019-04-24,189.7100,3.713575,5.450610,1,-0.003153,-0.030731
2019-04-25,190.4800,3.728648,5.472733,1,0.000000,-0.026797
2019-04-26,190.6500,3.731976,5.477617,1,0.000000,-0.025928
2019-04-29,191.0200,3.739218,5.488248,1,0.000000,-0.024038
2019-04-30,189.5400,3.710247,5.445726,1,-0.007748,-0.031599
2019-05-01,188.9300,3.698307,5.428200,1,-0.010941,-0.034716
2019-05-02,188.1100,3.682255,5.404640,1,-0.015234,-0.038905
2019-05-03,191.1100,3.740980,5.490834,1,0.000000,-0.023578
2019-05-06,189.9400,3.718077,5.457218,1,-0.006122,-0.029555
2019-05-07,186.2400,3.645650,5.350912,1,-0.025483,-0.048460
2019-05-08,185.7700,3.636450,5.337409,1,-0.027942,-0.050861
2019-05-09,184.7700,3.616875,5.308678,1,-0.033175,-0.055970
2019-05-10,185.0000,3.621377,5.315286,1,-0.031971,-0.054795
2019-05-13,178.5800,3.495705,5.130831,1,-0.065564,-0.087596
2019-05-14,180.5400,3.534072,5.187144,1,-0.055308,-0.077582
2019-05-15,183.0900,3.583989,5.260409,1,-0.041965,-0.064554
2019-05-16,184.9300,3.620007,5.313275,1,-0.032337,-0.055153
2019-05-17,183.0400,3.583010,5.258972,1,-0.042227,-0.064809
2019-05-20,179.9500,3.522523,5.170193,1,-0.058396,-0.080597
2019-05-21,181.8300,3.559324,5.224208,1,-0.048558,-0.070991
2019-05-22,181.0200,3.543468,5.200935,1,-0.052797,-0.075130
2019-05-23,178.2500,3.489245,5.121350,1,-0.067291,-0.089282
2019-05-24,178.1600,3.487484,5.118764,1,-0.067762,-0.089742
2019-05-28,177.4900,3.474368,5.099514,1,-0.071268,-0.093165
2019-05-29,176.0300,3.445789,5.057566,1,-0.078907,-0.100625
2019-05-30,176.7700,3.460274,5.078827,1,-0.075035,-0.096844
2019-05-31,173.9500,3.405073,4.997805,1,-0.089791,-0.111252
2019-06-03,170.1200,3.330101,4.887764,1,-0.109832,-0.130820
2019-06-04,174.9100,3.423865,5.025387,1,-0.084768,-0.106347
2019-06-05,176.2100,3.449312,5.062738,1,-0.077966,-0.099705
2019-06-06,177.6100,3.476717,5.102962,1,-0.070640,-0.092552
2019-06-07,181.0400,3.543860,5.201510,1,-0.052692,-0.075028
2019-06-10,183.1500,3.585163,5.262133,1,-0.041651,-0.064247
2019-06-11,183.4000,3.590057,5.269316,1,-0.040343,-0.062970
2019-06-12,182.3400,3.569307,5.238861,1,-0.045890,-0.068386
2019-06-13,183.4200,3.590448,5.269890,1,-0.040239,-0.062868
2019-06-14,182.6400,3.575180,5.247480,1,-0.044320,-0.066853
2019-06-17,183.7400,3.596712,5.279084,1,-0.038564,-0.061233
2019-06-18,186.4100,3.648978,5.355797,1,-0.024593,-0.047591
2019-06-19,187.1100,3.662680,5.375909,1,-0.020930,-0.044015
2019-06-20,188.8500,3.696741,5.425901,1,-0.011826,-0.035125
2019-06-21,188.5700,3.691260,5.417856,1,-0.013291,-0.036555
2019-06-24,188.1600,3.683234,5.406077,1,-0.015436,-0.038650
2019-06-25,184.9300,3.620007,5.313275,1,-0.032337,-0.055153
2019-06-26,185.7900,3.636841,5.337983,1,-0.027837,-0.050759
2019-06-27,186.5000,3.650739,5.358383,1,-0.024122,-0.047131
2019-06-28,186.7400,3.655437,5.365278,1,-0.022866,-0.045905
2019-07-01,189.2600,3.704766,5.437681,1,-0.009680,-0.033030
2019-07-02,190.0100,3.719448,5.459229,1,-0.005756,-0.029198
2019-07-03,191.4400,3.747440,5.500315,1,0.000000,-0.021892
2019-07-05,191.0500,3.739806,5.489110,1,-0.002037,-0.023884
2019-07-08,189.7100,3.713575,5.450610,1,-0.009037,-0.030731
2019-07-09,190.6600,3.732171,5.477905,1,-0.004074,-0.025877
2019-07-10,192.5600,3.769364,5.532494,1,0.000000,-0.016169
2019-07-11,192.4200,3.766623,5.528472,1,-0.000727,-0.016885
2019-07-12,193.5300,3.788352,5.560363,1,0.000000,-0.011213
2019-07-15,194.1500,3.800488,5.578177,1,0.000000,-0.008046
2019-07-16,193.1500,3.780913,5.549446,1,-0.005151,-0.013155
2019-07-17,192.2000,3.762317,5.522151,1,-0.010044,-0.018009
2019-07-18,192.4200,3.766623,5.528472,1,-0.008911,-0.016885
2019-07-19,191.0100,3.739023,5.487961,1,-0.016173,-0.024089
2019-07-22,192.5300,3.768777,5.531632,1,-0.008344,-0.016323
2019-07-23,193.7900,3.793441,5.567834,1,-0.001854,-0.009885
2019-07-24,195.1500,3.820063,5.606908,1,0.000000,-0.002936
2019-07-25,193.3000,3.783849,5.553755,1,-0.009480,-0.012389
2019-07-26,195.2900,3.822804,5.610931,1,0.000000,-0.002221
2019-07-29,194.6200,3.809688,5.591681,1,-0.003431,-0.005644
2019-07-30,193.7800,3.793245,5.567546,1,-0.007732,-0.009936
2019-07-31,191.1000,3.740784,5.490546,1,-0.021455,-0.023629
2019-08-01,190.1500,3.722188,5.463252,1,-0.026320,-0.028483
2019-08-02,187.3500,3.667378,5.382804,1,-0.040657,-0.042788
2019-08-05,180.7300,3.537792,5.192603,1,-0.074556,-0.076611
2019-08-06,183.2600,3.587316,5.265293,1,-0.061601,-0.063685
2019-08-07,184.2500,3.606696,5.293737,1,-0.056531,-0.058627
2019-08-08,188.2600,3.685191,5.408950,1,-0.035998,-0.038139
2019-08-09,186.4900,3.650544,5.358095,1,-0.045061,-0.047182
2019-08-12,184.3500,3.608653,5.296610,1,-0.056019,-0.058116
2019-08-13,188.3900,3.687736,5.412685,1,-0.035332,-0.037475
2019-08-14,182.7600,3.577529,5.250928,1,-0.064161,-0.066240
2019-08-15,182.5500,3.573418,5.244894,1,-0.065236,-0.067313
2019-08-16,185.4800,3.630773,5.329077,1,-0.050233,-0.052343
2019-08-19,188.4300,3.688519,5.413834,1,-0.035127,-0.037270
2019-08-20,186.9700,3.659940,5.371886,1,-0.042603,-0.044730
2019-08-21,188.6300,3.692434,5.419580,1,-0.034103,-0.036249
2019-08-22,188.0200,3.680493,5.402054,1,-0.037227,-0.039365
2019-08-23,182.0700,3.564022,5.231103,1,-0.067694,-0.069765
2019-08-26,184.8200,3.617853,5.310114,1,-0.053613,-0.055715
2019-08-27,184.4300,3.610219,5.298909,1,-0.055610,-0.057707
2019-08-28,185.0900,3.623139,5.317872,1,-0.052230,-0.054335
2019-08-29,187.9200,3.678536,5.399181,1,-0.037739,-0.039876
2019-08-30,187.4700,3.669727,5.386252,1,-0.040043,-0.042175
2019-09-03,185.6500,3.634101,5.333961,1,-0.049362,-0.051474
2019-09-04,188.3300,3.686562,5.410961,1,-0.035639,-0.037781
2019-09-05,191.7800,3.754095,5.510084,1,-0.017973,-0.020155
2019-09-06,191.5900,3.750376,5.504625,1,-0.018946,-0.021125
2019-09-09,191.1900,3.742546,5.493132,1,-0.020994,-0.023169
2019-09-10,190.6400,3.731780,5.477330,1,-0.023811,-0.025979
2019-09-11,192.4300,3.766819,5.528759,1,-0.014645,-0.016834
2019-09-12,193.2300,3.782479,5.551744,1,-0.010548,-0.012746
2019-09-13,192.5400,3.768972,5.531919,1,-0.014082,-0.016272
2019-09-16,191.6800,3.752138,5.507211,1,-0.018485,-0.020665
2019-09-17,192.6000,3.770147,5.533643,1,-0.013774,-0.015965
2019-09-18,192.5200,3.768581,5.531345,1,-0.014184,-0.016374
2019-09-19,192.8400,3.774845,5.540539,1,-0.012545,-0.014739
2019-09-20,190.8000,3.734912,5.481927,1,-0.022991,-0.025162
2019-09-23,190.5000,3.729039,5.473308,1,-0.024528,-0.026694
2019-09-24,187.9700,3.679515,5.400618,1,-0.037483,-0.039621
2019-09-25,190.0800,3.720818,5.461241,1,-0.026678,-0.028840
2019-09-26,189.3800,3.707115,5.441129,1,-0.030263,-0.032417
2019-09-27,187.0300,3.661114,5.373610,1,-0.042296,-0.044423
2019-09-30,188.8100,3.695958,5.424752,1,-0.033181,-0.035329
2019-10-01,187.2700,3.665812,5.380506,1,-0.041067,-0.043197
2019-10-02,184.0500,3.602781,5.287991,1,-0.057555,-0.059649
2019-10-03,186.0700,3.642322,5.346028,1,-0.047212,-0.049328
2019-10-04,188.8100,3.695958,5.424752,1,-0.033181,-0.035329
2019-10-07,188.2400,3.684800,5.408375,1,-0.036100,-0.038241
2019-10-08,185.4200,3.629598,5.327353,1,-0.050540,-0.052649
2019-10-09,187.2300,3.665029,5.379356,1,-0.041272,-0.043401
2019-10-10,188.6800,3.693413,5.421017,1,-0.033847,-0.035993
2019-10-11,191.1100,3.740980,5.490834,1,-0.021404,-0.023578
2019-10-14,191.0900,3.740589,5.490259,1,-0.021506,-0.023680
2019-10-15,193.5200,3.788156,5.560076,1,-0.009063,-0.011264
2019-10-16,193.0400,3.778760,5.546285,1,-0.011521,-0.013717
2019-10-17,193.5500,3.788743,5.560938,1,-0.008910,-0.011111
2019-10-18,191.6900,3.752334,5.507498,1,-0.018434,-0.020614
2019-10-21,193.3900,3.785611,5.556341,1,-0.009729,-0.011929
2019-10-22,191.8500,3.755466,5.512095,1,-0.017615,-0.019797
2019-10-23,192.2200,3.762708,5.522725,1,-0.015720,-0.017906
2019-10-24,194.0900,3.799314,5.576453,1,-0.006145,-0.008352
2019-10-25,195.6400,3.829655,5.620986,1,0.000000,-0.000433
2019-10-28,197.5700,3.867435,5.676438,1,0.000000,0.000000
2019-10-29,196.0400,3.837485,5.632479,1,-0.007744,-0.007744
2019-10-30,196.9900,3.856081,5.659774,1,-0.002936,-0.002936
2019-10-31,197.0800,3.857843,5.662359,1,-0.002480,-0.002480
2019-11-01,198.8700,3.892882,5.713788,1,0.000000,0.000000
2019-11-04,200.1000,3.916959,5.749128,1,0.000000,0.000000
2019-11-05,200.2100,3.919113,5.752288,1,0.000000,0.000000
2019-11-06,199.7600,3.910304,5.739359,1,-0.002248,-0.002248
2019-11-07,200.4300,3.923419,5.758609,1,0.000000,0.000000
2019-11-08,201.2300,3.939079,5.781594,1,0.000000,0.000000
2019-11-11,200.9600,3.933794,5.773837,1,-0.001342,-0.001342
2019-11-12,201.5400,3.945147,5.790501,1,0.000000,0.000000
2019-11-13,201.5900,3.946126,5.791938,1,0.000000,0.000000
2019-11-14,201.4300,3.942994,5.787341,1,-0.000794,-0.000794
2019-11-15,202.9100,3.971965,5.829863,1,0.000000,0.000000
2019-11-18,203.0700,3.975097,5.834460,1,0.000000,0.000000
2019-11-19,203.3700,3.980970,5.843079,1,0.000000,0.000000
2019-11-20,202.1500,3.957088,5.808027,1,-0.005999,-0.005999
2019-11-21,201.7000,3.948279,5.795098,1,-0.008212,-0.008212
2019-11-22,201.8300,3.950824,5.798833,1,-0.007572,-0.007572
2019-11-25,204.2200,3.997608,5.867501,1,0.000000,0.000000
2019-11-26,204.6100,4.005243,5.878706,1,0.000000,0.000000
2019-11-27,206.0400,4.033235,5.919792,1,0.000000,0.000000
2019-11-29,205.1000,4.014835,5.892784,1,-0.004562,-0.004562
2019-12-02,203.0000,3.973727,5.832449,1,-0.014754,-0.014754
2019-12-03,201.4100,3.942603,5.786766,1,-0.022471,-0.022471
2019-12-04,202.4300,3.962569,5.816072,1,-0.017521,-0.017521
2019-12-05,202.8300,3.970399,5.827564,1,-0.015579,-0.015579
2019-12-06,205.0000,4.012877,5.889911,1,-0.005048,-0.005048
2019-12-09,204.0700,3.994672,5.863191,1,-0.009561,-0.009561
2019-12-10,203.9000,3.991344,5.858307,1,-0.010386,-0.010386
2019-12-11,204.9800,4.012486,5.889337,1,-0.005145,-0.005145
2019-12-12,206.5100,4.042435,5.933295,1,0.000000,0.000000
2019-12-13,207.1900,4.055746,5.952833,1,0.000000,0.000000
2019-12-16,209.2700,4.096462,6.012594,1,0.000000,0.000000
2019-12-17,209.3900,4.098811,6.016041,1,0.000000,0.000000
2019-12-18,209.5500,4.101943,6.020638,1,0.000000,0.000000
2019-12-19,210.8600,4.127587,6.058276,1,0.000000,0.000000
2019-12-20,211.7100,4.144225,6.082698,1,0.000000,0.000000
2019-12-23,211.8100,4.146183,6.085571,1,0.000000,0.000000
2019-12-24,211.9200,4.148336,6.088732,1,0.000000,0.000000
2019-12-26,213.7900,4.184941,6.142459,1,0.000000,0.000000
2019-12-27,213.6100,4.181418,6.137287,1,-0.000842,-0.000842
2019-12-30,212.2100,4.154013,6.097064,1,-0.007390,-0.007390
2019-12-31,212.6100,4.161843,6.108556,1,-0.005519,-0.005519
2020-01-02,216.1600,4.231334,6.210552,1,0.000000,0.000000
2020-01-03,214.1800,4.192576,6.153664,1,-0.009160,-0.009160
2020-01-06,215.5600,4.219589,6.193313,1,-0.002776,-0.002776
2020-01-07,215.5300,4.219002,6.192451,1,-0.002915,-0.002915
2020-01-08,217.1500,4.250713,6.238996,1,0.000000,0.000000
2020-01-09,218.9900,4.286731,6.291862,1,0.000000,0.000000
2020-01-10,218.4300,4.275769,6.275772,1,-0.002557,-0.002557
2020-01-13,220.9500,4.325098,6.348175,1,0.000000,0.000000
2020-01-14,220.0800,4.308068,6.323179,1,-0.003938,-0.003938
2020-01-15,220.1700,4.309830,6.325765,1,-0.003530,-0.003530
2020-01-16,222.2800,4.351133,6.386388,1,0.000000,0.000000
2020-01-17,223.3800,4.372666,6.417992,1,0.000000,0.000000
2020-01-21,223.2800,4.370708,6.415119,1,-0.000448,-0.000448
2020-01-22,223.8700,4.382257,6.432070,1,0.000000,0.000000
2020-01-23,224.5900,4.396351,6.452757,1,0.000000,0.000000
2020-01-24,222.7000,4.359355,6.398455,1,-0.008415,-0.008415
2020-01-27,218.1000,4.269310,6.266291,1,-0.028897,-0.028897
2020-01-28,221.4500,4.334886,6.362541,1,-0.013981,-0.013981
2020-01-29,221.8100,4.341933,6.372884,1,-0.012378,-0.012378
2020-01-30,222.6000,4.357397,6.395582,1,-0.008861,-0.008861
2020-01-31,219.0700,4.288297,6.294160,1,-0.024578,-0.024578
2020-02-03,222.3800,4.353091,6.389261,1,-0.009840,-0.009840
2020-02-04,227.4700,4.452727,6.535503,1,0.000000,0.000000
2020-02-05,228.2200,4.467409,6.557051,1,0.000000,0.000000
2020-02-06,230.1900,4.505972,6.613652,1,0.000000,0.000000
2020-02-07,229.2000,4.486592,6.585208,1,-0.004301,-0.004301
2020-02-10,231.9700,4.540815,6.664794,1,0.000000,0.000000
2020-02-11,232.0100,4.541598,6.665943,1,0.000000,0.000000
2020-02-12,234.2700,4.585838,6.730876,1,0.000000,0.000000
2020-02-13,233.9700,4.579965,6.722256,1,-0.001281,-0.001281
2020-02-14,234.6400,4.593080,6.741506,1,0.000000,0.000000
2020-02-18,234.7300,4.594842,6.744092,1,0.000000,0.000000
2020-02-19,236.9800,4.638886,6.808737,1,0.000000,0.000000
2020-02-20,234.7800,4.595821,6.745529,1,-0.009283,-0.009283
2020-02-21,230.2700,4.507538,6.615950,1,-0.028315,-0.028315
2020-02-24,221.3900,4.333711,6.360817,1,-0.065786,-0.065786
2020-02-25,215.3700,4.215870,6.187854,1,-0.091189,-0.091189
2020-02-26,216.4800,4.237598,6.219746,1,-0.086505,-0.086505
2020-02-27,205.6400,4.025405,5.908299,1,-0.132247,-0.132247
2020-02-28,205.8000,4.028537,5.912896,1,-0.131572,-0.131572
2020-03-02,216.4200,4.236424,6.218022,1,-0.086758,-0.086758
2020-03-03,209.4800,4.100573,6.018627,1,-0.116044,-0.116044
2020-03-04,218.2200,4.271659,6.269739,1,-0.079163,-0.079163
2020-03-05,211.5900,4.141876,6.079250,1,-0.107140,-0.107140
2020-03-06,208.0200,4.071994,5.976680,1,-0.122204,-0.122204
2020-03-09,193.5700,3.789135,5.561513,1,-0.183180,-0.183180
2020-03-10,204.1100,3.995455,5.864340,1,-0.138704,-0.138704
2020-03-11,195.2200,3.821433,5.608919,1,-0.176217,-0.176217
2020-03-12,177.3200,3.471041,5.094630,1,-0.251751,-0.251751
2020-03-13,192.3400,3.765057,5.526173,1,-0.188370,-0.188370
2020-03-16,169.3000,3.314049,4.864205,1,-0.285594,-0.285594
2020-03-17,182.1400,3.565392,5.233114,1,-0.231412,-0.231412
2020-03-18,176.6000,3.456947,5.073943,1,-0.254789,-0.254789
2020-03-19,177.6600,3.477696,5.104398,1,-0.250316,-0.250316
2020-03-20,170.7000,3.341454,4.904428,1,-0.279686,-0.279686
2020-03-23,170.4600,3.336756,4.897533,1,-0.280699,-0.280699
2020-03-24,183.6600,3.595146,5.276786,1,-0.224998,-0.224998
2020-03-25,182.3000,3.568524,5.237711,1,-0.230737,-0.230737
2020-03-26,191.9000,3.756444,5.513531,1,-0.190227,-0.190227
2020-03-27,185.3000,3.627249,5.323905,1,-0.218077,-0.218077
2020-03-30,192.0400,3.759185,5.517554,1,-0.189636,-0.189636
2020-03-31,190.4000,3.727082,5.470435,1,-0.196557,-0.196557
2020-04-01,182.3100,3.568720,5.237999,1,-0.230695,-0.230695
2020-04-02,186.0100,3.641148,5.344304,1,-0.215081,-0.215081
2020-04-03,183.3700,3.589470,5.268454,1,-0.226222,-0.226222
2020-04-06,196.4800,3.846098,5.645121,1,-0.170900,-0.170900
2020-04-07,196.4000,3.844532,5.642822,1,-0.171238,-0.171238
2020-04-08,200.5700,3.926160,5.762632,1,-0.153642,-0.153642
2020-04-09,200.8600,3.931836,5.770964,1,-0.152418,-0.152418
2020-04-13,203.0300,3.974314,5.833311,1,-0.143261,-0.143261
2020-04-14,211.8600,4.147162,6.087008,1,-0.106001,-0.106001
2020-04-15,209.4300,4.099594,6.017191,1,-0.116255,-0.116255
2020-04-16,213.2500,4.174371,6.126944,1,-0.100135,-0.100135
2020-04-17,215.2900,4.214304,6.185556,1,-0.091527,-0.091527
2020-04-20,212.7400,4.164388,6.112291,1,-0.102287,-0.102287
2020-04-21,204.8900,4.010724,5.886751,1,-0.135412,-0.135412
2020-04-22,210.9700,4.129740,6.061437,1,-0.109756,-0.109756
2020-04-23,210.5200,4.120931,6.048508,1,-0.111655,-0.111655
2020-04-24,213.8400,4.185920,6.143896,1,-0.097645,-0.097645
2020-04-27,215.5600,4.219589,6.193313,1,-0.090387,-0.090387
2020-04-28,211.5000,4.140115,6.076664,1,-0.107520,-0.107520
2020-04-29,219.0000,4.286927,6.292149,1,-0.075871,-0.075871
2020-04-30,218.9100,4.285165,6.289982,0,-0.076251,-0.076190
2020-05-01,212.7400,4.164388,6.290961,0,-0.102287,-0.076046
2020-05-04,215.2200,4.212934,6.291940,0,-0.091822,-0.075902
2020-05-05,217.6600,4.260697,6.292919,0,-0.081526,-0.075758
2020-05-06,219.0000,4.286927,6.293899,0,-0.075871,-0.075614
2020-05-07,221.8200,4.342129,6.294879,0,-0.063972,-0.075470
2020-05-08,224.8600,4.401637,6.295858,0,-0.051144,-0.075327
2020-05-11,226.8700,4.440982,6.296838,0,-0.042662,-0.075183
2020-05-12,222.1200,4.348001,6.297818,0,-0.062706,-0.075039
2020-05-13,219.3400,4.293583,6.298799,0,-0.074437,-0.074895
