"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"2003-02-27T05:00:00.000Z","982.51","1,000.98","976.60","994.80","","-43.15","995.30","984.65","1,010.50","-13.29","1,018.72","-4.75","-8.03","3.28","984.88","17.56","22.02","12.95"
"2003-02-28T05:00:00.000Z","998.26","1,013.34","994.79","1,009.74","","-11.59","993.17","1,002.27","1,011.13","-11.13","1,016.88","-2.92","-7.00","4.08","987.70","20.02","20.92","12.18"
"2003-03-03T05:00:00.000Z","1,015.87","1,023.47","988.40","991.07","","-21.74","990.83","1,000.40","1,010.21","-8.61","1,015.25","-2.95","-6.19","3.24","990.80","20.84","18.99","11.64"
"2003-03-04T05:00:00.000Z","991.60","994.35","982.06","982.98","","-51.47","989.67","987.02","1,009.00","-5.10","1,013.81","-3.59","-5.67","2.09","992.62","20.14","20.08","10.82"
"2003-03-05T05:00:00.000Z","981.67","995.19","978.40","990.23","","-46.46","989.05","986.60","1,007.22","-2.32","1,012.76","-3.46","-5.23","1.77","994.32","19.18","20.17","10.22"
"2003-03-06T05:00:00.000Z","982.04","991.69","976.55","983.96","","-53.69","988.30","987.09","1,005.02","-0.2898","1,011.39","-3.83","-4.95","1.12","996.16","18.34","19.82","9.77"
"2003-03-07T05:00:00.000Z","967.93","992.11","964.25","986.82","","-58.65","986.77","985.39","1,003.63","-2.73","1,010.92","-3.84","-4.73","0.8864","994.44","16.87","21.76","9.98"
"2003-03-10T05:00:00.000Z","977.95","982.87","962.48","964.29","","-84.65","985.71","975.55","1,000.83","-7.71","1,009.78","-5.61","-4.90","-0.7025","991.85","15.69","20.75","10.25"
"2003-03-11T05:00:00.000Z","966.74","973.86","956.94","958.82","","-100.71","984.79","961.55","997.62","-10.71","1,008.49","-7.36","-5.40","-1.97","988.48","14.91","21.35","10.79"
"2003-03-12T05:00:00.000Z","954.66","971.39","946.79","970.54","","-100.30","983.76","964.68","994.81","-14.60","1,007.33","-7.72","-5.86","-1.86","984.83","13.83","22.79","11.77"
"2003-03-13T05:00:00.000Z","990.36","1,029.84","981.58","1,029.79","","67.35","984.20","1,000.16","993.18","-9.71","1,007.73","-3.18","-5.32","2.14","983.39","27.23","19.18","12.16"
"2003-03-14T05:00:00.000Z","1,034.43","1,042.56","1,020.17","1,030.45","","139.97","985.70","1,030.12","992.10","0.3091","1,007.53","0.4602","-4.17","4.63","987.46","29.02","18.03","12.96"
"2003-03-17T05:00:00.000Z","1,021.97","1,077.14","1,018.76","1,077.01","","241.27","988.83","1,053.73","992.49","13.78","1,008.14","7.02","-1.93","8.95","989.69","33.40","15.41","14.67"
"2003-03-18T05:00:00.000Z","1,075.30","1,082.20","1,063.22","1,082.19","","282.31","992.00","1,079.60","994.11","32.96","1,009.29","12.50","0.9560","11.54","996.83","33.07","14.67","16.38"
"2003-03-19T05:00:00.000Z","1,078.19","1,083.11","1,058.81","1,074.97","","245.41","995.44","1,078.58","995.76","53.31","1,010.43","16.07","3.98","12.09","1,002.98","31.01","14.88","17.71"
"2003-03-20T05:00:00.000Z","1,064.32","1,089.21","1,052.92","1,080.24","","227.88","999.15","1,077.60","997.60","64.40","1,011.55","19.10","7.00","12.10","1,006.70","29.71","13.53","19.12"
"2003-03-21T05:00:00.000Z","1,096.30","1,099.61","1,078.64","1,093.12","","251.39","1,003.24","1,086.68","999.11","72.80","1,012.56","22.29","10.06","12.23","1,014.76","30.78","12.80","20.70"
"2003-03-24T05:00:00.000Z","1,064.65","1,068.46","1,045.65","1,047.10","","139.90","1,006.24","1,070.11","1,000.39","72.64","1,012.96","20.86","12.22","8.64","1,021.14","27.21","19.37","20.43"
